"udid","time","count","avg_duration"
"103999221","1474664400","2","242"
"104021859","1474664400","1","45"
"104022418","1474664400","1","80488"
"104022422","1474664400","1","1487"
"104022424","1474664400","1","51518"
"104022426","1474664400","1","43806"
"103968578","1474668000","1","99"
"103990764","1474668000","1","520"
"104016286","1474668000","1","160"
"104021050","1474668000","2","264"
"104021542","1474668000","1","2716"
"104022279","1474668000","3","1623"
"104022359","1474668000","1","19"
"104022422","1474668000","1","1226"
"92207972","1474671600","7","3523"
"104016286","1474671600","1","1459"
"104021050","1474671600","2","33"
"104022286","1474671600","1","840"
"104022422","1474671600","1","2531"
"103997146","1474675200","1","108"
"104016286","1474675200","1","310"
"104021050","1474675200","1","64"
"104022430","1474675200","1","22333"
"104022432","1474675200","2","351"
"104022435","1474675200","1","14923"
"104022437","1474675200","2","7"
"103994069","1474678800","1","565"
"103999037","1474678800","5","15794"
"104021801","1474678800","1","35"
"104022435","1474678800","1","2"
"104021801","1474682400","1","358"
"104022279","1474682400","1","258"
"104022373","1474682400","1","1717"
"104022373","1474682400","2","336"
"104019495","1474686000","1","8"
"104019787","1474686000","2","89"
"104021801","1474686000","2","1371"
"104022069","1474686000","3","1093"
"104022073","1474686000","1","192"
"104022279","1474686000","1","362"
"104022305","1474686000","1","3"
"103985308","1474689600","1","31"
"104015216","1474689600","2","334"
"104019787","1474689600","2","17"
"104021287","1474689600","1","387"
"104022121","1474693200","1","3"
"104015862","1474696800","2","1902"
"104021734","1474696800","1","3"
"104021734","1474700400","1","130"
"104021807","1474700400","1","1017"
"104022400","1474700400","1","186"
"104009608","1474704000","1","48"
"104019783","1474704000","1","63"
"104022106","1474704000","1","5937"
"104022276","1474704000","2","18"
"104003799","1474707600","2","838"
"104011578","1474707600","1","197"
"104021542","1474707600","2","256"
"104022094","1474707600","2","522"
"104022426","1474707600","1","4"
"103968483","1474711200","1","620"
"104021609","1474711200","1","6212"
"104022329","1474711200","1","16"
"103990087","1474714800","1","124"
"103964480","1474718400","1","135"
"103964480","1474718400","3","66"
"103968578","1474718400","1","20"
"104022467","1474718400","3","301"
"103978691","1474722000","2","857"
"104004587","1474722000","2","17"
"104021163","1474722000","1","50"
"104021239","1474722000","1","57443"
"104022094","1474722000","1","89"
"104022344","1474722000","1","3"
"104022468","1474722000","2","42183"
"104022471","1474722000","1","5000"
"103985645","1474725600","1","842"
"104000224","1474725600","1","416"
"104006805","1474725600","1","10"
"104011884","1474725600","3","1664"
"104020139","1474725600","1","1283"
"104022094","1474725600","1","930"
"104022217","1474725600","3","63"
"104022471","1474725600","6","1111"
"104022480","1474725600","2","965"
"103964110","1474729200","2","10"
"103978691","1474729200","1","417"
"103997607","1474729200","1","2"
"104006805","1474729200","1","1008"
"104010582","1474729200","1","16"
"104011884","1474729200","1","3"
"104018273","1474729200","2","289"
"104019815","1474729200","1","235"
"104021239","1474729200","1","4539"
"104021669","1474729200","2","1059"
"104022073","1474729200","1","663"
"104022370","1474729200","1","62"
"104022401","1474729200","1","154"
"104022473","1474729200","1","11847"
"104022480","1474729200","7","2012"
"104022482","1474729200","1","297"
"103964480","1474732800","1","84"
"103972107","1474732800","2","152"
"103987090","1474732800","3","120"
"104004500","1474732800","21","5868"
"104016757","1474732800","1","19"
"104019685","1474732800","1","345"
"104019815","1474732800","1","433"
"104020949","1474732800","1","92"
"104021239","1474732800","1","2711"
"104022471","1474732800","8","560"
"104022488","1474732800","1","78526"
"104022489","1474732800","1","3691"
"104010199","1474736400","1","748"
"104020269","1474736400","3","556"
"104021239","1474736400","1","2486"
"104022369","1474736400","1","52852"
"104022370","1474736400","1","95"
"104022471","1474736400","2","148"
"103972232","1474740000","1","153"
"103972514","1474740000","1","348"
"103993743","1474740000","1","32"
"103999221","1474740000","2","63"
"104012689","1474740000","1","619"
"104017103","1474740000","1","195"
"104019685","1474740000","1","322"
"104020784","1474740000","1","12475"
"104022497","1474740000","1","9888"
"100361683","1474743600","1","563"
"104006805","1474743600","1","1529"
"104020784","1474743600","3","1117"
"104022500","1474743600","1","30"
"103996149","1474747200","3","211"
"104010199","1474747200","2","204"
"104015489","1474747200","1","773"
"104016020","1474747200","1","35"
"104016555","1474747200","1","48"
"104020269","1474747200","1","60"
"104022396","1474747200","1","157"
"104022473","1474747200","2","1590"
"104022500","1474747200","1","16"
